# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1418068790;1.81;117.76;70942.88;0.02;251636.05;0.00;0.00;0.00;0.00
axle;60;1418068850;0.00;62.08;14351.95;0.00;104984.26;0.00;0.00;0.00;0.00
axle;60;1418068910;0.00;58.60;6005.81;0.00;68543.55;0.00;0.00;0.00;0.00
axle;60;1418068970;0.00;47.48;7653.94;0.00;70565.53;0.00;0.00;0.00;0.00
axle;60;1418069030;0.00;34.31;5410.45;0.00;29345.58;0.00;0.00;0.00;0.00
axle;60;1418069090;0.00;21.94;4447.68;0.00;25390.23;0.00;0.00;0.00;0.00
axle;60;1418069150;0.00;22.00;4405.47;0.00;25559.74;0.00;0.00;0.00;0.00
axle;60;1418069210;0.00;19.20;4441.34;0.00;25211.14;0.00;0.00;0.00;0.00
axle;60;1418069270;0.00;23.89;4414.93;0.00;25414.95;0.00;0.00;0.00;0.00
axle;60;1418069330;0.00;23.99;4464.29;0.00;25934.76;0.00;0.00;0.00;0.00
axle;60;1418069390;0.00;21.86;4467.08;0.00;25406.82;0.00;0.00;0.00;0.00
axle;60;1418069450;0.00;22.78;4446.14;0.00;25817.62;0.00;0.00;0.00;0.00
axle;60;1418069510;0.00;24.15;4453.28;0.00;25610.46;0.00;0.00;0.00;0.00
axle;60;1418069570;0.00;20.04;4428.73;0.00;25435.83;0.00;0.00;0.00;0.00
axle;60;1418069630;0.00;17.88;4418.48;0.00;25297.78;0.00;0.00;0.00;0.00
axle;60;1418069690;0.00;25.55;8344.10;0.00;40084.45;0.00;0.00;0.00;0.00
axle;60;1418069750;0.00;38.72;4028.12;0.00;19942.82;0.00;0.00;0.00;0.00
axle;60;1418069810;0.00;21.76;217.66;0.00;12690.42;0.00;0.00;0.00;0.00
axle;60;1418069870;0.00;30.56;217.43;0.00;13079.43;0.00;0.00;0.00;0.00
axle;60;1418069930;0.00;33.75;217.56;0.00;13704.05;0.00;0.00;0.00;0.00
axle;60;1418069990;0.00;29.96;217.51;0.00;14190.53;0.00;0.00;0.00;0.00
axle;60;1418070050;0.00;26.84;313.03;0.00;14237.77;0.00;0.00;0.00;0.00
axle;60;1418070110;0.00;23.40;217.50;0.00;2306.20;0.00;0.00;0.00;0.00
axle;60;1418070170;0.00;25.68;217.58;0.00;2016.39;0.00;0.00;0.00;0.00
axle;60;1418070230;0.00;26.08;218.28;0.00;5355.31;0.00;0.00;0.00;0.00
axle;60;1418070290;0.00;32.64;217.57;0.00;10350.66;0.00;0.00;0.00;0.00
axle;60;1418070350;0.00;21.97;1846.75;0.00;22675.42;0.00;0.00;0.00;0.00
axle;60;1418070410;0.00;30.68;8683.38;0.00;2703.82;0.00;0.00;0.00;0.00
axle;60;1418070470;0.00;25.82;217.86;0.00;3630.85;0.00;0.00;0.00;0.00
axle;60;1418070530;0.00;35.62;218.11;0.00;3802.35;0.00;0.00;0.00;0.00
axle;60;1418070590;0.00;26.20;217.95;0.00;4764.73;0.00;0.00;0.00;0.00
axle;60;1418070650;0.00;81.29;2260.29;0.00;34819.37;0.00;0.00;0.00;0.00
axle;60;1418070710;0.00;102.77;1269.34;0.00;227.11;0.00;0.00;0.00;0.00
axle;59;1418070770;0.00;27.70;801.23;0.00;108513.34;0.00;0.00;0.00;0.00
